42
2 10
17 18 ohniva
18 19 ohniva
8 9 ohniva
27 28 ohniva
12 13 ohniva
21 22 ohniva
4 3
1 2 ohniva
1 3 ledova
0 1 ledova
4 4
1 3 ledova
2 3 ohniva
0 2 ledova
0 1 ohniva
54 140
41 5 ohniva
45 39 ledova
13 18 ohniva
35 8 ohniva
35 37 ledova
27 53 ledova
17 48 ledova
5 45 ledova
49 0 ledova
0 25 ohniva
11 18 ohniva
6 30 ohniva
21 31 ledova
41 21 ohniva
17 21 ohniva
26 23 ledova
15 5 ohniva
37 49 ledova
30 3 ohniva
9 7 ledova
48 28 ohniva
29 33 ohniva
25 4 ledova
22 24 ledova
50 21 ledova
52 13 ohniva
15 18 ledova
49 1 ohniva
31 27 ledova
32 16 ledova
44 26 ledova
0 13 ohniva
16 37 ledova
27 8 ledova
37 38 ledova
36 26 ohniva
23 31 ledova
45 1 ohniva
28 51 ledova
12 5 ledova
3 34 ledova
53 23 ledova
4 35 ohniva
44 46 ledova
23 42 ledova
25 29 ohniva
22 45 ledova
52 51 ledova
39 0 ohniva
39 24 ledova
51 6 ohniva
37 6 ledova
11 32 ledova
48 37 ohniva
49 11 ledova
35 24 ledova
4 21 ledova
51 43 ledova
19 49 ledova
41 52 ledova
5 25 ledova
52 27 ledova
38 6 ohniva
45 2 ohniva
33 44 ledova
38 6 ohniva
6 52 ledova
0 44 ledova
23 17 ohniva
22 35 ohniva
48 52 ledova
53 8 ohniva
25 0 ohniva
33 1 ledova
7 53 ohniva
38 29 ledova
48 2 ohniva
51 26 ledova
32 46 ledova
23 45 ledova
30 49 ohniva
46 9 ledova
24 32 ledova
48 21 ledova
17 29 ohniva
38 3 ohniva
15 3 ledova
19 28 ohniva
5 15 ledova
38 49 ohniva
1 32 ohniva
42 35 ohniva
39 36 ohniva
53 36 ohniva
13 48 ledova
12 32 ledova
37 39 ledova
45 40 ledova
47 4 ledova
36 1 ohniva
22 48 ledova
52 49 ohniva
10 48 ledova
45 46 ledova
8 1 ohniva
14 2 ledova
46 40 ledova
52 28 ledova
42 11 ohniva
8 40 ohniva
44 30 ledova
28 52 ledova
19 17 ledova
3 30 ohniva
34 9 ledova
50 19 ohniva
41 2 ledova
20 11 ohniva
41 42 ohniva
27 29 ohniva
5 34 ledova
22 7 ledova
19 14 ledova
32 31 ohniva
36 11 ohniva
51 19 ohniva
45 41 ledova
53 31 ohniva
17 29 ohniva
39 29 ledova
40 14 ohniva
24 21 ohniva
1 37 ohniva
29 9 ledova
48 5 ohniva
46 25 ledova
26 5 ohniva
3 13 ohniva
2 14 ohniva
0 46 ledova
81 167
0 75 ledova
43 19 ohniva
79 59 ledova
11 16 ohniva
54 45 ohniva
45 69 ledova
10 5 ledova
8 50 ledova
63 56 ledova
69 71 ledova
40 79 ohniva
57 42 ledova
70 32 ledova
77 52 ohniva
50 41 ohniva
66 43 ohniva
61 76 ledova
66 39 ledova
65 15 ohniva
7 17 ohniva
31 5 ohniva
54 39 ledova
42 80 ohniva
25 15 ledova
44 8 ledova
72 63 ledova
52 15 ledova
53 62 ledova
68 55 ohniva
70 21 ohniva
20 7 ohniva
10 64 ohniva
14 8 ohniva
70 58 ohniva
70 54 ledova
29 57 ohniva
54 14 ledova
51 33 ledova
34 41 ohniva
44 18 ledova
4 15 ledova
67 23 ledova
78 58 ledova
41 18 ledova
12 46 ohniva
73 31 ohniva
69 32 ohniva
18 71 ohniva
13 16 ledova
47 0 ohniva
10 13 ohniva
56 80 ledova
7 41 ledova
70 50 ledova
28 55 ohniva
48 38 ohniva
71 56 ohniva
4 18 ledova
27 77 ohniva
53 50 ohniva
75 7 ohniva
49 26 ledova
40 8 ohniva
16 72 ledova
37 26 ohniva
64 53 ledova
6 40 ohniva
64 79 ohniva
71 2 ohniva
68 10 ohniva
66 59 ledova
45 74 ohniva
1 33 ohniva
47 55 ledova
48 59 ohniva
36 13 ledova
40 13 ledova
55 80 ledova
61 17 ledova
6 59 ledova
21 8 ledova
37 34 ledova
11 42 ledova
45 63 ohniva
18 69 ledova
27 63 ledova
78 53 ohniva
46 66 ledova
48 54 ohniva
5 30 ledova
6 24 ledova
56 60 ohniva
2 0 ledova
58 24 ohniva
71 19 ledova
56 8 ledova
60 35 ledova
8 60 ledova
79 72 ledova
74 50 ledova
69 14 ledova
63 61 ledova
16 30 ohniva
13 45 ledova
78 25 ohniva
49 63 ledova
44 29 ledova
47 52 ledova
69 76 ledova
21 47 ledova
11 61 ohniva
19 37 ledova
15 73 ohniva
68 47 ohniva
43 66 ledova
45 77 ohniva
67 3 ohniva
8 62 ohniva
54 65 ledova
19 39 ledova
44 79 ledova
71 18 ohniva
20 77 ohniva
24 53 ohniva
16 2 ohniva
20 1 ohniva
29 31 ohniva
34 2 ledova
26 41 ledova
65 12 ledova
66 57 ohniva
27 25 ohniva
76 61 ledova
9 67 ohniva
8 52 ledova
69 12 ohniva
24 62 ledova
2 25 ohniva
41 0 ledova
2 14 ohniva
26 0 ledova
79 30 ledova
53 80 ledova
20 7 ledova
0 52 ohniva
68 12 ledova
22 18 ohniva
30 28 ledova
43 22 ohniva
0 78 ledova
62 45 ledova
46 72 ledova
80 31 ohniva
23 27 ledova
5 31 ledova
53 22 ledova
15 52 ohniva
17 34 ledova
12 38 ledova
16 24 ledova
44 65 ledova
29 18 ledova
67 74 ohniva
37 5 ledova
6 45 ledova
78 59 ohniva
46 38 ledova
13 12
7 8 ohniva
3 4 ohniva
10 11 ledova
0 1 ledova
5 6 ohniva
2 3 ledova
8 9 ledova
1 2 ohniva
9 10 ohniva
11 12 ohniva
4 5 ledova
6 7 ledova
31 33
10 11 ledova
14 15 ledova
7 8 ohniva
4 23 ledova
6 7 ledova
22 23 ledova
26 27 ledova
8 9 ledova
5 6 ohniva
11 12 ohniva
18 19 ledova
27 28 ohniva
15 16 ohniva
13 14 ohniva
6 2 ledova
17 18 ohniva
24 25 ledova
12 13 ledova
4 5 ledova
3 4 ohniva
0 1 ledova
2 3 ledova
28 29 ledova
19 20 ohniva
1 2 ohniva
30 29 ohniva
21 22 ohniva
23 24 ohniva
20 21 ledova
9 10 ohniva
25 26 ohniva
29 30 ohniva
16 17 ledova
33 77
9 13 ohniva
5 12 ohniva
32 24 ohniva
4 31 ledova
9 26 ohniva
30 6 ohniva
17 13 ledova
32 2 ledova
25 12 ledova
0 7 ohniva
20 1 ohniva
19 14 ohniva
30 9 ledova
1 16 ledova
27 13 ohniva
28 18 ohniva
30 29 ohniva
5 9 ledova
18 21 ohniva
31 16 ohniva
20 15 ledova
32 14 ledova
15 10 ledova
7 32 ohniva
26 20 ohniva
4 28 ledova
10 11 ohniva
1 12 ledova
16 22 ohniva
11 32 ledova
29 5 ledova
19 2 ohniva
9 19 ledova
30 11 ohniva
28 16 ohniva
24 22 ledova
22 16 ohniva
20 8 ohniva
8 22 ledova
28 12 ohniva
6 30 ohniva
10 7 ohniva
25 1 ledova
9 13 ohniva
11 10 ohniva
15 17 ledova
11 8 ledova
14 17 ohniva
13 0 ledova
21 6 ledova
23 20 ohniva
13 25 ohniva
11 27 ohniva
32 8 ledova
17 18 ohniva
4 7 ledova
27 6 ledova
16 18 ohniva
30 11 ledova
3 14 ledova
27 2 ledova
17 27 ledova
18 8 ohniva
28 4 ledova
11 12 ohniva
9 7 ohniva
30 7 ledova
24 27 ledova
9 22 ohniva
0 10 ohniva
8 28 ohniva
14 25 ledova
32 17 ledova
13 6 ohniva
9 16 ohniva
4 3 ledova
23 1 ledova
3 3
0 2 ledova
1 2 ledova
0 1 ohniva
61 155
57 15 ledova
31 2 ohniva
50 15 ohniva
12 24 ohniva
36 40 ledova
34 18 ohniva
42 16 ohniva
26 14 ledova
21 3 ohniva
18 28 ledova
22 53 ledova
27 21 ohniva
12 5 ohniva
28 1 ledova
6 18 ledova
21 24 ohniva
46 13 ohniva
47 43 ohniva
60 19 ledova
14 15 ledova
10 33 ohniva
12 18 ledova
20 13 ohniva
57 59 ohniva
43 57 ohniva
22 13 ohniva
2 42 ledova
56 31 ohniva
43 10 ohniva
35 9 ohniva
25 37 ledova
13 9 ohniva
10 56 ledova
19 42 ledova
34 44 ledova
47 36 ohniva
35 27 ohniva
24 59 ledova
14 37 ohniva
17 38 ohniva
30 20 ledova
37 16 ledova
47 32 ohniva
14 27 ohniva
31 17 ledova
7 16 ledova
2 26 ohniva
34 23 ohniva
40 36 ohniva
55 9 ledova
46 30 ledova
36 7 ohniva
16 43 ledova
14 56 ledova
45 44 ohniva
1 22 ledova
36 43 ledova
24 27 ohniva
6 35 ohniva
48 60 ohniva
60 50 ohniva
18 52 ohniva
60 24 ohniva
34 5 ledova
59 47 ohniva
0 4 ledova
5 17 ledova
47 24 ledova
59 5 ohniva
38 17 ohniva
47 49 ohniva
50 13 ledova
32 52 ohniva
31 34 ohniva
17 55 ohniva
59 28 ledova
45 12 ohniva
36 34 ledova
36 24 ohniva
13 40 ohniva
50 33 ledova
34 10 ledova
40 0 ohniva
33 58 ohniva
10 20 ledova
12 58 ohniva
10 33 ledova
29 0 ohniva
32 4 ledova
60 51 ohniva
58 8 ohniva
0 20 ledova
11 6 ohniva
58 41 ledova
3 43 ohniva
12 24 ledova
20 28 ledova
6 26 ohniva
13 59 ledova
18 54 ohniva
2 10 ledova
13 37 ohniva
16 50 ledova
15 30 ledova
19 31 ledova
16 37 ohniva
12 27 ledova
23 11 ohniva
49 47 ledova
60 46 ohniva
6 4 ledova
34 50 ohniva
48 55 ohniva
33 17 ohniva
33 1 ledova
21 1 ledova
19 49 ohniva
43 37 ohniva
34 35 ledova
45 0 ledova
22 8 ohniva
18 0 ohniva
52 10 ohniva
31 58 ohniva
11 55 ohniva
9 15 ohniva
49 19 ohniva
29 33 ledova
50 44 ledova
14 45 ohniva
37 55 ledova
18 0 ohniva
23 40 ohniva
5 7 ledova
30 3 ledova
11 26 ledova
34 6 ohniva
21 0 ledova
0 60 ledova
58 42 ledova
49 40 ledova
32 5 ledova
29 60 ohniva
27 35 ledova
33 31 ohniva
32 57 ohniva
26 3 ohniva
56 8 ledova
12 17 ledova
35 25 ledova
18 22 ledova
32 2 ledova
1 31 ledova
11 19 ohniva
10 9 ohniva
5 5
1 2 ohniva
0 1 ohniva
1 2 ledova
3 4 ledova
2 3 ledova
41 44
39 40 ohniva
32 33 ledova
29 30 ohniva
13 39 ledova
2 3 ledova
20 21 ledova
22 23 ledova
15 16 ohniva
6 7 ledova
18 19 ledova
36 37 ledova
1 2 ohniva
3 4 ohniva
0 1 ledova
10 11 ledova
37 38 ohniva
16 17 ledova
28 29 ledova
30 31 ledova
8 9 ledova
13 14 ohniva
33 34 ohniva
35 36 ohniva
28 27 ohniva
12 13 ledova
26 27 ledova
24 25 ledova
21 22 ohniva
23 24 ohniva
11 12 ohniva
14 15 ledova
31 32 ohniva
27 28 ohniva
38 39 ledova
5 6 ohniva
9 10 ohniva
19 20 ohniva
30 38 ledova
25 26 ohniva
28 9 ledova
7 8 ohniva
34 35 ledova
4 5 ledova
17 18 ohniva
38 50
36 5 ledova
23 20 ohniva
17 7 ledova
31 32 ledova
36 14 ledova
29 8 ohniva
30 23 ohniva
14 23 ohniva
22 0 ohniva
30 36 ledova
24 34 ledova
22 10 ohniva
34 3 ledova
22 34 ohniva
4 29 ledova
27 35 ledova
36 26 ohniva
23 0 ledova
33 34 ledova
3 13 ohniva
25 5 ledova
12 16 ledova
4 6 ohniva
13 36 ledova
6 1 ledova
2 5 ledova
12 16 ohniva
30 24 ohniva
26 35 ohniva
31 5 ohniva
17 36 ohniva
12 15 ledova
13 36 ohniva
30 14 ohniva
4 18 ledova
21 11 ohniva
27 23 ledova
1 16 ledova
36 34 ohniva
3 8 ledova
6 18 ohniva
2 22 ohniva
3 0 ohniva
24 35 ohniva
26 35 ledova
1 16 ledova
12 10 ohniva
24 20 ohniva
22 23 ohniva
4 32 ohniva
10 21
2 8 ledova
2 0 ohniva
0 9 ohniva
4 7 ledova
0 5 ledova
3 9 ohniva
7 5 ledova
4 3 ohniva
9 5 ohniva
4 5 ledova
4 5 ohniva
3 2 ledova
9 1 ledova
3 9 ohniva
7 1 ohniva
0 1 ledova
2 3 ledova
9 0 ledova
7 5 ohniva
7 9 ohniva
7 0 ohniva
73 259
32 60 ohniva
15 41 ledova
68 1 ohniva
21 10 ohniva
50 40 ohniva
55 41 ledova
43 51 ledova
58 68 ohniva
18 37 ohniva
15 5 ledova
43 12 ledova
50 15 ledova
17 4 ledova
51 2 ohniva
20 22 ledova
4 2 ohniva
38 70 ledova
37 66 ohniva
26 11 ledova
39 4 ledova
65 8 ohniva
26 23 ledova
68 19 ledova
17 3 ledova
66 25 ohniva
15 19 ohniva
53 9 ohniva
31 22 ledova
40 45 ledova
4 58 ledova
23 17 ledova
60 39 ohniva
6 37 ohniva
5 1 ledova
51 69 ledova
3 0 ohniva
5 41 ohniva
59 71 ledova
68 35 ledova
51 36 ohniva
34 31 ledova
8 49 ohniva
40 26 ledova
11 34 ohniva
42 46 ledova
57 29 ohniva
58 67 ohniva
0 52 ledova
4 28 ohniva
70 55 ohniva
26 35 ohniva
63 68 ledova
41 34 ledova
66 25 ohniva
56 10 ledova
44 5 ohniva
19 6 ledova
33 36 ohniva
28 42 ohniva
27 38 ohniva
8 15 ohniva
45 5 ohniva
48 46 ledova
7 34 ledova
9 30 ohniva
66 46 ohniva
40 25 ohniva
10 44 ohniva
40 30 ledova
40 0 ohniva
2 25 ledova
35 32 ledova
4 32 ledova
19 46 ohniva
10 48 ledova
2 23 ledova
8 51 ledova
16 13 ohniva
1 36 ledova
31 1 ohniva
14 37 ledova
36 42 ohniva
38 43 ohniva
72 62 ledova
47 32 ohniva
45 57 ohniva
5 35 ledova
8 16 ohniva
36 63 ohniva
63 20 ohniva
36 62 ohniva
10 46 ledova
70 51 ohniva
69 5 ohniva
24 53 ledova
9 23 ohniva
38 55 ohniva
59 24 ohniva
40 16 ohniva
38 16 ohniva
35 61 ohniva
28 39 ohniva
25 68 ohniva
15 13 ohniva
62 42 ohniva
4 55 ledova
64 23 ohniva
46 13 ledova
17 27 ledova
71 36 ledova
45 5 ohniva
47 22 ohniva
16 48 ohniva
30 16 ohniva
41 17 ohniva
0 54 ohniva
20 52 ohniva
45 46 ohniva
11 55 ledova
47 15 ledova
70 0 ledova
55 51 ohniva
42 29 ledova
19 51 ohniva
48 56 ohniva
71 59 ledova
29 64 ohniva
67 33 ledova
22 0 ledova
4 5 ohniva
35 66 ledova
7 25 ohniva
5 3 ledova
57 4 ledova
3 8 ledova
8 32 ohniva
54 68 ledova
69 49 ledova
52 60 ledova
58 51 ledova
15 72 ledova
66 61 ohniva
55 68 ohniva
19 69 ledova
7 69 ohniva
24 12 ledova
30 70 ohniva
31 20 ledova
19 52 ledova
67 36 ohniva
22 46 ledova
44 60 ohniva
16 38 ledova
3 30 ohniva
9 13 ledova
50 39 ohniva
68 72 ohniva
65 25 ledova
39 37 ledova
20 9 ohniva
44 36 ledova
72 0 ohniva
56 72 ledova
32 5 ledova
19 24 ohniva
63 60 ledova
1 42 ohniva
15 37 ledova
62 35 ledova
41 9 ledova
41 44 ledova
1 2 ledova
11 0 ledova
60 32 ohniva
35 50 ledova
11 34 ohniva
28 18 ohniva
16 50 ledova
25 28 ohniva
47 54 ledova
66 43 ohniva
51 25 ledova
68 9 ledova
45 39 ohniva
16 67 ledova
26 44 ledova
30 22 ohniva
12 48 ohniva
20 44 ohniva
34 71 ledova
44 9 ledova
52 36 ledova
54 30 ledova
66 17 ledova
25 53 ledova
50 31 ohniva
6 38 ledova
65 0 ohniva
0 27 ohniva
3 10 ledova
69 65 ohniva
9 46 ohniva
55 72 ohniva
15 52 ledova
64 23 ledova
20 28 ohniva
68 66 ledova
67 19 ohniva
8 56 ledova
45 10 ohniva
34 2 ledova
43 64 ohniva
6 7 ledova
3 57 ledova
11 15 ohniva
53 26 ledova
39 40 ohniva
6 26 ledova
59 30 ledova
48 12 ledova
2 8 ohniva
71 60 ohniva
55 42 ledova
33 16 ledova
59 69 ledova
28 47 ohniva
9 36 ledova
66 47 ohniva
17 28 ohniva
23 69 ledova
32 58 ledova
63 19 ohniva
41 56 ledova
26 54 ledova
17 33 ledova
2 23 ledova
63 9 ledova
53 64 ohniva
12 7 ledova
38 64 ohniva
67 21 ledova
57 28 ledova
7 9 ledova
38 15 ledova
41 0 ohniva
30 72 ohniva
2 23 ohniva
45 60 ohniva
62 2 ohniva
28 8 ledova
23 36 ledova
35 30 ohniva
65 23 ohniva
35 70 ohniva
7 57 ledova
60 64 ledova
32 14 ledova
14 4 ohniva
72 71 ledova
12 11
3 4 ohniva
9 10 ohniva
10 11 ledova
2 3 ledova
4 5 ledova
6 7 ledova
8 9 ledova
1 2 ohniva
7 8 ohniva
0 1 ledova
5 6 ohniva
98 225
92 8 ledova
38 6 ledova
86 34 ledova
14 90 ohniva
92 30 ohniva
79 19 ohniva
66 90 ohniva
80 23 ohniva
43 94 ledova
35 47 ledova
22 70 ohniva
73 0 ohniva
11 5 ohniva
66 4 ledova
72 54 ledova
18 91 ledova
23 26 ohniva
47 81 ledova
80 86 ledova
61 44 ohniva
83 75 ledova
84 17 ledova
15 87 ledova
49 81 ohniva
35 64 ohniva
64 3 ledova
81 62 ledova
79 6 ohniva
69 81 ohniva
10 31 ledova
85 18 ledova
82 52 ohniva
43 3 ledova
9 52 ohniva
6 37 ledova
39 42 ledova
74 7 ohniva
4 79 ohniva
23 64 ohniva
43 56 ledova
43 55 ohniva
12 95 ledova
10 6 ohniva
94 9 ledova
86 19 ledova
48 47 ohniva
68 73 ledova
91 49 ohniva
8 32 ledova
90 45 ohniva
68 48 ohniva
94 84 ledova
77 90 ledova
16 65 ledova
46 34 ohniva
5 44 ohniva
4 9 ohniva
13 60 ledova
22 8 ledova
78 55 ohniva
18 24 ohniva
11 43 ledova
4 67 ledova
77 1 ohniva
88 29 ledova
91 23 ledova
76 81 ohniva
54 45 ohniva
12 79 ohniva
11 53 ledova
88 81 ledova
43 19 ohniva
75 93 ledova
45 85 ohniva
76 50 ledova
57 21 ledova
55 17 ledova
97 72 ohniva
40 61 ohniva
91 71 ohniva
21 39 ohniva
55 46 ledova
79 16 ledova
37 94 ohniva
54 95 ledova
1 80 ledova
2 77 ledova
50 65 ledova
8 72 ledova
59 14 ohniva
69 45 ohniva
70 93 ledova
14 1 ledova
93 6 ledova
25 52 ohniva
35 28 ohniva
93 56 ohniva
33 60 ohniva
13 91 ohniva
0 21 ohniva
64 68 ledova
69 37 ohniva
33 90 ohniva
93 72 ohniva
24 80 ohniva
1 90 ohniva
11 43 ohniva
69 61 ohniva
5 15 ledova
51 55 ohniva
76 87 ledova
17 65 ledova
36 30 ledova
76 93 ohniva
34 39 ledova
67 4 ohniva
32 69 ledova
25 56 ledova
95 87 ohniva
15 56 ohniva
9 13 ohniva
64 57 ledova
85 94 ohniva
8 28 ledova
32 33 ohniva
80 23 ledova
46 29 ledova
96 47 ohniva
3 72 ohniva
21 57 ohniva
61 17 ledova
62 53 ohniva
37 3 ohniva
39 27 ohniva
13 70 ohniva
10 19 ledova
33 9 ohniva
56 29 ledova
5 25 ohniva
88 65 ledova
77 41 ledova
78 70 ohniva
28 37 ohniva
60 31 ledova
23 96 ledova
49 2 ohniva
60 35 ohniva
65 6 ledova
23 4 ledova
14 38 ohniva
37 36 ledova
28 58 ledova
52 19 ledova
38 46 ledova
11 48 ohniva
45 57 ohniva
21 83 ohniva
22 56 ledova
64 83 ohniva
49 10 ohniva
26 3 ledova
26 8 ohniva
66 81 ledova
0 67 ledova
63 46 ohniva
91 67 ledova
52 92 ohniva
76 35 ohniva
33 63 ledova
37 72 ledova
81 58 ohniva
73 37 ledova
74 13 ohniva
86 41 ohniva
80 0 ohniva
64 30 ohniva
83 56 ohniva
30 19 ledova
65 45 ohniva
85 5 ledova
91 74 ledova
95 63 ledova
77 20 ledova
86 70 ohniva
3 46 ohniva
82 22 ohniva
42 84 ledova
6 52 ohniva
41 78 ledova
48 84 ledova
83 86 ohniva
37 7 ohniva
44 79 ohniva
83 70 ohniva
95 15 ledova
96 0 ohniva
93 16 ledova
13 3 ohniva
40 36 ledova
61 67 ohniva
6 46 ohniva
86 61 ohniva
3 46 ohniva
92 26 ohniva
73 2 ledova
36 79 ledova
7 38 ledova
72 59 ohniva
97 7 ledova
59 44 ledova
94 25 ledova
4 50 ohniva
44 91 ohniva
54 22 ohniva
60 31 ledova
7 30 ohniva
51 10 ledova
6 2 ohniva
5 78 ohniva
21 53 ledova
21 67 ledova
90 16 ledova
19 54 ohniva
92 39 ledova
72 15 ledova
3 1
0 1 ohniva
47 46
30 31 ledova
1 2 ledova
35 36 ledova
43 44 ledova
32 33 ledova
18 19 ledova
17 18 ledova
38 39 ledova
11 12 ledova
23 24 ledova
0 1 ledova
8 9 ledova
28 29 ledova
45 46 ledova
31 32 ledova
42 43 ledova
34 35 ledova
21 22 ledova
20 21 ledova
10 11 ledova
27 28 ledova
12 13 ledova
3 4 ledova
14 15 ledova
40 41 ledova
44 45 ledova
19 20 ledova
5 6 ledova
39 40 ledova
15 16 ledova
33 34 ledova
16 17 ledova
41 42 ledova
25 26 ledova
4 5 ledova
13 14 ledova
6 7 ledova
36 37 ledova
29 30 ledova
26 27 ledova
7 8 ledova
22 23 ledova
9 10 ledova
2 3 ledova
37 38 ledova
24 25 ledova
2 2
0 1 ledova
0 1 ohniva
